-4.0875,41.0241,3.0933,72.4889,-4.0418,17.3382
-4.1105,41.1474,3.0188,72.3136,-3.9158,17.1413
-4.4151,40.9759,2.8367,72.9846,-3.7640,17.0327
-4.8708,40.9164,3.6211,73.5197,-3.8048,16.5014
-4.4693,41.1969,3.4445,73.8076,-4.1097,16.9809
-4.8130,40.5964,3.4172,74.5271,-3.7887,16.9245
-4.3329,40.9944,3.9225,75.0194,-4.1746,16.9251
-4.3951,41.1221,4.0374,75.5798,-3.7080,16.6653
-4.5071,40.9668,4.2141,76.3606,-3.9771,17.5575
-4.9448,40.8486,4.1293,78.0866,-4.5466,17.0448
-4.8798,40.8303,4.7967,78.4628,-4.6530,16.0875
-4.6019,40.7789,4.7882,77.6427,-4.4280,17.1894
-4.3711,41.0314,3.7782,76.5190,-3.8883,17.0892
-4.7054,40.5600,3.9332,73.1504,-3.5848,16.3086
-4.1709,41.0067,3.5903,69.2658,-4.3408,14.1065
-4.7149,40.8054,2.5888,66.0849,-3.8953,11.7967
-4.1684,41.4454,1.6600,60.3127,-3.5838,11.1218
-4.1523,41.3776,2.6701,56.2796,-3.6420,10.1087
-3.3079,41.5736,3.3846,50.7206,-3.7979,10.3336
-3.4664,41.2744,2.1397,45.0378,-2.0213,11.0431
-3.5259,41.8958,1.5508,40.7305,-1.9424,9.8879
-2.7615,41.6843,1.2482,35.1553,-2.0892,9.1894
-2.3641,41.5929,0.0831,28.8409,-1.7461,9.2977
-1.3515,41.1183,1.1812,18.8838,-0.6370,8.7991
-1.8907,40.8424,2.1550,13.8763,-0.5470,9.3277
-1.6693,40.5800,1.4095,9.4927,-0.1712,10.4429
-2.1294,40.3298,0.6648,4.0868,-0.1788,10.0408
-2.4520,40.0575,1.0388,-2.2479,0.0307,9.4411
-3.4315,40.8632,1.1999,-5.9475,-1.2092,7.6901
-3.5939,40.8127,1.7832,-7.6300,-1.1623,6.9497
-3.2368,41.1971,1.9751,-8.7353,-1.2227,5.5761
