-6.0433,36.6585,0.7377,4.5378,-0.3404,12.8052
-6.6137,37.1267,1.3000,-2.4657,-0.3376,11.7976
-6.9849,37.4526,1.7875,-8.7379,-0.2497,12.6507
-6.7211,37.6280,2.0320,-12.3167,-0.2135,11.7512
-6.5449,37.7352,2.4781,-15.2071,-0.5707,11.6639
-5.6594,37.7960,1.3164,-17.3823,-0.7146,9.4086
-5.4193,37.8284,2.0707,-18.0376,-0.7295,8.6580
-5.6134,37.7820,1.8008,-18.3804,-0.7102,9.1530
-5.5258,37.7653,2.2768,-18.3764,-0.7038,9.1409
-5.5982,37.7954,1.8269,-18.9600,-0.8473,8.8026
-5.3725,37.9610,2.2587,-18.2787,-0.8883,8.2933
-5.5902,37.8833,1.8074,-19.1384,-0.6783,8.2207
-5.2925,37.9182,1.9337,-19.0628,-0.7359,9.0101
-5.6312,37.9305,1.4024,-19.5682,-0.4466,9.2103
-5.4622,37.9877,1.3460,-19.5167,-0.5582,8.8454
