0.1148,30.8948,2.2592,94.5016,-2.8555,3.1608
-0.7258,31.0012,1.5509,101.0086,-2.3339,3.6308
-1.3383,31.2650,0.1836,104.2869,-0.9456,4.2157
-3.5299,31.4046,0.5286,110.2079,-0.3329,2.8665
-4.2760,31.6047,-0.8192,111.7439,0.6315,3.3691
-4.7614,32.0829,-0.8932,113.0320,1.1294,1.9127
-4.9918,31.8803,-0.2770,113.6678,0.4397,3.3814
-4.7562,31.8965,0.1978,113.8260,0.8965,3.3098
-5.2199,31.6910,-0.4710,114.1709,1.0281,3.5676
-5.1293,32.0091,0.1204,113.5992,0.6713,3.9339
-5.0355,32.0885,-0.0794,113.7603,0.3310,3.7435
-4.9020,31.9747,0.2308,113.7120,0.7514,2.9461
-5.1604,31.8179,0.5935,114.0988,0.6511,3.3771
