-12.2356,39.2910,-1.8289,86.4000,5.2220,0.2216
-12.2266,39.2414,-1.8388,86.4000,5.2220,0.2216
-13.7096,38.8620,-1.5418,91.1181,4.3539,-0.0413
-14.4584,38.2149,-1.8529,95.1053,4.3558,-1.2377
-15.4839,37.3601,-2.0575,98.8526,4.2910,-2.0943
-16.8801,36.3231,-1.9861,104.1367,4.0372,-1.9410
-18.0232,35.4426,-1.7662,109.1702,2.9062,-2.7441
-19.4825,33.8995,-1.7035,115.2122,2.6119,-2.2400
-20.2249,32.6303,-0.7332,120.5204,1.8581,-1.1706
-20.9756,31.5796,-0.6696,123.7192,1.9962,-0.8416
-21.9940,30.8802,-0.1798,126.2402,1.4665,0.1850
-22.1132,30.8364,0.0830,127.5410,1.5196,0.5124
-21.7216,31.0466,-0.2236,127.1331,1.4201,0.2372
-20.5749,31.7307,0.1187,124.5702,3.0341,1.4442
-20.0706,32.6901,-0.4385,120.7954,2.3694,0.3931
-19.3575,33.4095,-1.3494,117.2389,2.0870,-1.9902
-18.8730,34.6458,-2.0428,112.3068,2.6881,-2.2117
-17.2734,35.7907,-0.7343,105.8613,3.0947,-1.7583
-15.8991,36.8797,-0.5456,100.7278,3.4515,-0.5940
-14.1432,38.1234,-1.2843,94.0828,4.2184,0.0894
-12.8583,38.7649,-1.3376,89.5315,4.4590,1.0843
-12.4574,39.0493,-1.5756,86.8414,5.2802,1.1474
-12.4858,39.0315,-1.3119,87.1788,4.9809,1.2300
