-9.5230,32.2830,0.9349,1.2330,0.5638,6.3653
-0.1158,35.5303,4.5296,47.4246,3.9889,16.2405
-2.1541,37.7200,2.3880,91.0617,5.7180,18.6749
-6.5045,39.0383,-1.0662,103.2295,5.7328,15.0210
-2.6577,37.8472,-7.5639,79.1573,4.4927,18.0814
-14.7326,38.6343,-31.2782,107.0108,6.7513,17.8914
-10.4694,36.1398,-4.9310,98.0428,-0.0493,16.1065
-15.2605,36.9529,0.2066,112.1907,0.8993,20.1077
-11.1355,32.7555,-1.3666,4.0522,-0.0834,10.3901
-4.0008,36.7013,11.7076,58.0763,-3.8603,17.8817
-6.8895,34.9295,1.4075,38.2476,-1.2430,16.1009
