-4.0277,44.4803,-0.2708,86.6441,-2.5041,7.0758
-7.8890,43.9596,-0.2708,93.6084,-1.8795,7.2658
-13.3017,39.7758,-0.4420,104.6258,3.8663,7.0262
-9.1669,41.0348,-0.3602,92.7474,2.2781,6.6727
-5.1553,41.0250,-0.4866,84.8237,1.4200,5.9271
-3.0386,41.4097,-0.5300,77.6595,1.2695,7.3848
-1.5916,40.9589,0.4695,73.6014,-0.3679,7.4717
-0.1186,39.9927,0.2660,69.4297,-0.3656,6.9767
2.7906,39.2937,0.2626,59.9575,-0.7437,5.2262
4.9440,38.1275,-0.2390,47.8965,-0.3505,5.3445
6.7694,37.7870,-0.3338,35.7134,0.3748,0.7205
7.7741,35.8001,-0.5465,24.7330,1.1071,-1.1254
8.7318,33.4384,-2.2670,13.9709,3.2172,2.6305
5.7017,31.1866,-3.3622,3.2470,6.0799,0.4574
