1.8111,31.5377,-0.8079,13.7749,1.4102,0.8609
1.0081,31.4338,0.0930,14.0911,-0.3288,5.2659
0.4771,32.0810,-0.4624,12.9822,0.7485,4.8637
0.2630,32.2535,-0.6885,14.9325,1.1711,5.0408
1.8117,32.5726,0.3849,13.5937,-0.9195,4.4497
0.9301,32.3005,-0.3631,15.0860,0.4386,6.8972
1.4368,32.4769,-0.2497,14.7861,0.2058,5.1874
1.0588,32.6951,-0.2842,15.3684,0.3692,3.7532
1.0626,32.7037,-0.4265,17.5004,0.5827,4.6126
1.4326,33.2298,-0.3644,18.3712,0.4396,4.4106
0.9917,33.5690,-0.7268,21.2808,1.0799,5.2806
0.8544,34.5521,0.1571,23.3456,-0.3969,5.6184
0.2679,34.9431,-0.3704,27.6719,0.5595,5.8965
0.3720,34.9591,-0.3766,29.2396,0.5539,5.4704
0.2889,34.9364,-0.4571,31.0677,0.7067,4.6165
-0.2815,35.1540,-0.3537,32.2985,0.6222,5.0847
0.5203,35.5335,-0.4743,33.3148,0.6857,4.8294
-0.0848,35.5214,-0.1725,35.3085,0.2922,5.8839
-0.1694,35.7823,-0.2294,37.6927,0.3990,5.5742
-0.6114,36.0067,-0.2700,39.6287,0.5302,5.7196
-0.7843,36.3904,0.0636,40.8913,0.0391,6.3006
-2.0177,36.6873,-0.2069,43.7205,0.5136,3.3886
-2.3548,36.9419,-1.1305,44.9722,2.0180,4.3380
-1.6996,37.0099,-1.3452,45.8317,2.2467,3.4308
-2.5417,37.3345,-1.1730,48.6650,2.1091,4.6915
-2.6345,37.3235,-1.3483,55.2956,2.4559,5.7183
-4.1949,38.2838,-0.7772,56.9405,1.8480,6.3337
-4.2834,38.0420,-0.3072,60.9564,1.0934,5.6411
-4.5319,38.1028,-0.3340,64.4199,1.4312,7.8214
-3.2631,38.6456,-0.2298,63.7557,1.4630,8.6757
-4.8315,38.7003,-0.2975,68.0613,1.6309,9.6266
-4.7699,37.9659,-0.6651,69.1595,1.9925,8.0042
-5.1675,39.0348,0.1086,70.5465,1.2438,10.6273
-5.4646,39.0663,0.5560,71.1569,0.9050,11.9603
-5.6219,39.1268,0.8914,72.1291,0.6786,13.6960
-4.8581,39.0828,0.3508,72.9157,0.6893,9.6594
-4.8467,39.0174,0.6431,73.3595,0.5182,11.6065
-4.4122,39.4137,-0.0393,74.3992,1.1843,10.1911
-4.1823,38.8788,-0.5788,75.0604,1.8342,9.1966
-4.7688,39.3276,-0.0841,76.6879,1.1264,8.3363
-4.6310,39.4570,0.3245,78.2382,0.7040,9.8262
-4.7768,39.5955,0.3331,79.2070,0.7655,10.4250
-4.7905,39.4095,-0.0162,80.0142,1.1500,9.3608
-4.5066,39.7823,0.0792,80.0990,0.9691,9.5654
-4.4912,39.9053,0.2175,79.1518,0.6213,8.3380
-4.7293,39.5067,0.2984,79.9921,0.7060,9.4740
-5.1291,39.4751,0.4008,80.2962,0.5307,8.9399
-4.8700,39.4719,0.5679,79.1742,0.1972,8.2562
-4.7748,39.5487,0.4046,79.4760,0.5940,9.5986
-4.8692,39.8072,0.3330,79.8228,0.5548,8.4666
-4.8952,39.5062,0.3659,79.8221,0.6815,9.7274
-4.5528,39.5175,0.2308,79.4124,0.9468,11.1510
-4.7895,39.4587,0.4313,79.7043,0.4881,9.1537
-4.6557,39.5427,0.0601,80.0700,0.9843,9.0680
-5.1249,39.6196,0.3608,79.8989,0.6191,8.8628
-5.0085,39.4812,0.3364,79.7168,0.6300,8.8550
-4.4668,39.7518,0.1617,79.6749,0.7341,8.7088
-4.5053,39.3680,0.3144,79.3873,0.5280,8.6487
-4.5815,39.6240,0.3998,79.4958,0.3998,8.4725
-4.4826,39.8489,0.4057,78.7538,0.4517,9.1688
