-6.5572,37.9544,-0.6759,9.6121,1.5187,-7.5414
-5.8920,37.7153,0.2321,11.4584,0.2629,-7.6922
-4.1119,37.8572,-1.2802,10.6023,1.3870,-7.6189
-5.4264,37.6909,-1.2889,5.5820,1.1196,-7.7669
-2.1151,37.7292,-1.8156,9.8188,2.5507,-8.0424
-0.1421,37.9213,-1.5502,5.8187,2.5508,-8.0423
-0.0419,36.9266,-1.5750,5.8187,2.5508,-8.0423
-0.0419,36.9266,-1.5750,5.8187,2.5508,-8.0423
-0.0419,36.9266,-1.5750,5.8187,2.5508,-8.0423
-0.0784,37.0480,-1.1353,4.5059,1.7423,-15.2476
-1.0776,36.2045,-1.0841,4.1493,1.6081,-3.8948
-0.1456,36.8624,-1.6846,6.2191,2.6841,-7.7989
-2.5637,36.6981,-1.4749,7.3428,2.3891,1.6148
